time,House overall,Dishwasher,Home office,Fridge,Wine cellar,Garage door,Barn,Well,Microwave,Living room,Furnace,Kitchen,Solar,temperature,humidity,visibility,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability,year_month
2016-11-27 21:32:00,4.073816667,1.67e-05,0.042683333,0.005033333,0.007883333,0.01235,3.439316667,0.0012,0.003533333,0.001383333,0.288216666,0.0010666999999999,0.004466667,29.05,0.62,8.28,22.07,1029.94,6.84,0.0,197.0,0.0,17.51,0.0,2016-11
2016-11-08 21:51:00,0.888816667,0.0,0.042316667,0.14865,0.126866667,0.0128,0.3026,0.0007,0.003216667,0.000966667,0.0833,0.0005667,0.004416667,30.66,0.63,9.28,20.6,1004.41,13.15,0.75,280.0,0.0,19.53,0.0,2016-11
2016-11-10 10:31:00,1.104983333,0.00025,0.052733333,0.63045,0.016133333,0.01315,0.034516667,0.001,0.003216667,0.001666667,0.082983333,0.001300033,0.004216667,30.73,0.62,10.0,21.46,1024.89,11.41,0.09,319.0,0.0,19.26,0.0,2016-11
2016-11-10 00:28:00,1.010083333,0.0,0.05225,0.005266667,0.007816667,0.012733333,0.032116667,0.000966667,0.003583333,0.3266,0.159766667,0.0007166659999999,0.0036,30.64,0.62,10.0,22.62,1020.45,8.94,0.08,303.0,0.0,19.0,0.0,2016-11
2016-11-24 18:57:00,3.87825,0.000316667,0.04055,0.105333333,0.007516667,0.01215,0.030133333,0.001,0.003083333,0.0966,0.6760166670000001,0.0009166669999999,0.021316667,36.92,0.82,8.2,32.16,1010.89,5.9,0.26,238.0,0.0,31.97,0.0,2016-11
2016-11-05 20:23:00,1.793233333,0.06475,0.040583333,0.10825,0.008016667,0.01225,0.176816667,0.001016667,0.00305,0.094616667,0.6198666669999999,0.000866667,0.02385,59.17,0.44,10.0,59.17,1018.21,6.41,0.03,355.0,0.0,37.18,0.0,2016-11
2016-11-10 22:48:00,1.007116667,0.0002,0.0419,0.121166667,0.007816667,0.012316667,0.03345,0.001,0.002966667,0.0017,0.548583333,0.0007167,0.004266667,26.96,0.79,10.0,21.16,1026.47,5.0,0.0,320.0,0.0,21.42,0.0,2016-11
2016-11-05 04:55:00,0.377266667,0.0,0.042583333,0.0051,0.007916667,0.013033333,0.031916667,0.000933333,0.002983333,0.00145,0.084933334,0.000683333,0.004283333,43.71,0.79,10.0,40.54,1018.13,5.43,0.02,341.0,0.0,37.71,0.0,2016-11
2016-11-02 02:05:00,0.95165,0.0,0.041433333,0.123083333,0.008016667,0.013083333,0.032833333,0.001033333,0.003366667,0.0016,0.0852,0.0005667,0.003833333,62.0,0.18,10.0,62.0,1014.55,5.4,0.07,229.0,0.0,18.41,0.0,2016-11
2016-11-01 12:09:00,1.696166667,3.33e-05,0.098383333,0.005416667,0.00795,0.013116667,0.030216667,0.00105,0.0031,0.311733333,0.4861,0.0005,0.00295,33.08,0.73,9.96,33.08,1015.56,2.96,0.0,209.0,0.0,25.54,0.0,2016-11
2016-11-03 05:10:00,1.09675,0.00025,0.05825,0.634816667,0.00795,0.01315,0.03225,0.001,0.003166667,0.001783333,0.0851,0.001316666,0.004333333,46.54,0.94,5.46,42.79,1007.29,7.47,1.0,9.0,0.0304,44.89,0.65,2016-11
2016-11-12 17:08:00,0.38375,0.0,0.100033333,0.123216667,0.0189,0.012966667,0.031183333,0.001,0.003183333,0.331883333,0.083766667,0.000333367,0.402666667,41.37,0.96,2.37,41.37,1022.42,2.32,1.0,29.0,0.0,40.31,0.0,2016-11
2016-11-26 02:01:00,1.715883333,0.0,0.5447,0.004683333,0.007716667,0.012683333,0.0322,0.00075,0.002816667,0.009466667,0.084933333,0.0013166999999999,0.005016667,25.3,0.49,10.0,14.65,1022.66,11.41,0.15,310.0,0.0,8.73,0.0,2016-11
2016-11-29 13:04:00,0.703783333,0.00015,0.04325,0.005216667,0.114866667,0.01275,0.030966667,0.001016667,0.0032,0.001683333,0.38775,0.00105,0.004233333,37.84,0.53,10.0,34.41,1019.6,4.44,0.02,235.0,0.0,22.14,0.0,2016-11
2016-11-27 11:16:00,0.425116667,0.0,0.042333333,0.005033333,0.123833333,0.012983333,0.06335,0.001033333,0.00315,0.001783333,0.084083333,0.000766667,0.004266667,12.31,0.85,9.85,12.31,1033.74,0.92,0.09,256.0,0.0,8.64,0.0,2016-11
2016-11-01 10:59:00,0.351966667,0.00025,0.1014,0.00505,0.007916667,0.013033333,0.032,0.001,0.003116667,0.001616667,0.082566667,0.0007667,0.004216667,34.95,0.7,10.0,34.95,1015.33,2.85,0.0,241.0,0.0,26.07,0.0,2016-11
2016-11-25 06:37:00,0.356816667,0.0,0.043183333,0.005166667,0.007966667,0.013233333,0.032583333,0.000983333,0.0032,0.00895,0.083166666,0.000800067,0.004316667,31.06,0.55,10.0,22.74,1012.12,9.65,0.14,260.0,0.0,16.81,0.0,2016-11
2016-11-17 11:32:00,1.108766667,6.67e-05,0.0417,0.005316667,0.12495,0.0133,0.033266667,0.001016667,0.003133333,0.001516667,0.653,0.00085,0.004166667,47.84,0.93,5.02,45.44,1011.43,5.39,1.0,79.0,0.0404,46.03,0.69,2016-11
2016-11-27 23:30:00,1.267166667,0.0003,0.04345,0.00475,0.007833333,0.01225,0.351366667,0.001033333,0.0033,0.001,0.694316667,0.00125,0.0043,27.36,0.87,3.05,22.51,1028.06,4.18,0.31,167.0,0.0,23.93,0.0,2016-11
2016-11-22 18:59:00,0.181683333,0.0,0.040016667,0.00515,0.007483333,0.013216667,0.031016667,0.000966667,0.003166667,0.0015,0.0895,0.000750067,0.094416667,32.8,0.87,9.4,32.8,1020.61,2.05,0.1,33.0,0.0,29.38,0.0,2016-11
2016-11-24 05:42:00,0.399833333,1.67e-05,0.042683333,0.00505,0.007983333,0.013116667,0.034716667,0.000983333,0.0032,0.001633333,0.18925,0.000783367,0.00425,31.79,0.95,6.57,28.95,1016.09,3.09,0.12,213.0,0.0,30.45,0.0,2016-11
2016-11-03 13:00:00,0.557033333,1.67e-05,0.05665,0.13285,0.007933333,0.01295,0.03005,0.001,0.003783333,0.001583333,0.085983333,0.0004833329999999,0.004983333,46.85,0.95,7.26,45.45,1004.66,3.72,1.0,289.0,0.0044,45.43,0.18,2016-11
2016-11-07 05:20:00,0.4133,0.0,0.042716667,0.00515,0.0082,0.01305,0.03235,0.001,0.00315,0.00165,0.083666667,0.000800067,0.0042,45.86,0.89,7.89,45.86,1000.67,1.37,0.0,39.0,0.0026,42.92,0.08,2016-11
2016-11-17 00:45:00,3.880183333,0.0,0.0417,0.005066667,0.0458,0.0126,0.0339,0.001066667,0.003483333,0.330783333,0.08345,0.000733367,0.00355,43.16,0.97,3.82,43.16,1014.71,0.74,0.07,335.0,0.0,42.38,0.0,2016-11
2016-11-03 10:14:00,0.581433333,0.00025,0.05825,0.129133333,0.126816667,0.012933333,0.032266667,0.001,0.003133333,0.001666667,0.084283333,0.0004833669999999,0.004283333,47.42,0.93,7.89,45.5,1005.23,4.54,1.0,6.0,0.0021,45.53,0.06,2016-11
2016-11-17 05:21:00,0.47765,0.0,0.042683333,0.121,0.008366667,0.01315,0.034583333,0.001,0.003216667,0.001683333,0.084983333,0.000516667,0.004233333,47.7,0.94,6.0,47.7,1013.32,1.85,1.0,65.0,0.0049,46.1,0.21,2016-11
2016-11-20 17:36:00,0.442,0.0001,0.04085,0.004916667,0.007733333,0.0127,0.03135,0.001,0.003166667,0.001683333,0.4405666669999999,0.001,0.169216667,31.69,0.6,10.0,24.34,1021.62,8.2,0.18,330.0,0.0,19.5,0.0,2016-11
2016-11-15 17:07:00,0.48955,0.0,0.1115,0.005466667,0.007883333,0.01315,0.032333333,0.001033333,0.003,0.00165,0.084783333,0.00075,0.007316667,28.59,0.9,9.59,25.17,1021.88,3.19,0.07,170.0,0.0,25.98,0.0,2016-11
2016-11-27 09:32:00,0.286366667,0.0,0.0423,0.005116667,0.008133333,0.013033333,0.03195,0.001,0.00315,0.001733333,0.083683334,0.000716667,0.00425,11.51,0.84,9.91,11.51,1032.65,2.81,0.09,250.0,0.0,7.69,0.0,2016-11
2016-11-12 00:19:00,0.8397,0.0,0.04155,0.04265,0.02065,0.01305,0.034416667,0.001016667,0.003066667,0.001933333,0.083783333,0.000866667,0.004183333,36.32,0.91,5.99,32.77,1024.37,4.31,1.0,17.0,0.0,33.96,0.0,2016-11
2016-11-13 22:17:00,0.6768,1.67e-05,0.042583333,0.005033333,0.021133333,0.012883333,0.0339,0.001016667,0.003116667,0.0971,0.218616667,0.000799967,0.004283333,32.25,0.9,10.0,27.29,1017.26,5.09,0.28,301.0,0.0,29.56,0.0,2016-11
2016-11-21 09:24:00,0.9769,0.0002,0.042433333,0.135566667,0.007216667,0.012616667,0.034066667,0.001016667,0.003183333,0.00175,0.600766667,0.00065,0.004233333,25.95,0.8,10.0,21.44,1021.99,3.72,0.0,5.0,0.0,20.57,0.0,2016-11
2016-11-26 20:23:00,0.249133333,1.67e-05,0.048216667,0.005083333,0.007816667,0.012766667,0.029416667,0.00095,0.003083333,0.001516667,0.084183333,0.000683333,0.033066667,27.11,0.42,10.0,16.88,1027.24,11.49,0.12,291.0,0.0,7.29,0.0,2016-11
2016-11-03 21:07:00,0.461866667,1.67e-05,0.107766667,0.005066667,0.0078,0.0129,0.030266667,0.001016667,0.00295,0.001616667,0.0838,0.00075,0.003966667,51.68,0.74,9.78,51.68,1005.4,9.4,0.31,276.0,0.0,43.64,0.0,2016-11
2016-11-12 15:15:00,0.7454,0.000216667,0.099933333,0.004666667,0.0195,0.012366667,0.03095,0.001,0.00315,0.327816667,0.5713,0.0010833669999999,0.3847,42.1,0.94,3.27,42.1,1022.07,2.99,1.0,152.0,0.0,40.58,0.0,2016-11
2016-11-11 17:05:00,0.22355,0.0,0.039666667,0.005383333,0.020716667,0.01315,0.323,0.001,0.0033,0.001116667,0.085666667,0.000900067,0.443816667,36.22,0.87,8.37,33.3,1024.86,3.68,0.31,36.0,0.0188,32.74,0.59,2016-11
2016-12-05 10:24:00,0.568466667,0.00025,0.04425,0.1373,0.008033333,0.013016667,0.031383333,0.000783333,0.00315,0.00135,0.176966666,0.000466667,0.004216667,18.34,0.48,10.0,11.83,1039.93,4.35,0.0,357.0,0.0,1.79,0.0,2016-12
2016-12-13 11:55:00,1.467583333,0.000233333,0.041433333,0.00505,0.008433333,0.012783333,0.031133333,0.001033333,0.002966667,0.001266667,1.09005,0.000650033,0.004216667,34.32,0.67,9.87,28.17,1014.2,7.2,0.5,291.0,0.0,24.69,0.0,2016-12
2016-12-15 11:38:00,1.121066667,0.000383333,0.0415,0.126783333,0.009,0.013316667,0.031533333,0.000966667,0.0031,0.0013,0.667366667,0.0007167,0.004133333,30.51,0.78,9.96,22.98,997.7,8.09,0.15,227.0,0.0,24.51,0.0,2016-12
2016-12-10 11:59:00,0.583316667,8.33e-05,0.041816667,0.00495,0.014316667,0.0128,0.03095,0.001033333,0.003,0.001233333,0.271983334,0.0008667,0.0042,37.78,0.73,9.83,31.27,1023.51,9.2,0.26,294.0,0.0,29.81,0.0,2016-12
2016-12-09 09:16:00,1.422333333,3.33e-05,0.043,0.005433333,0.007916667,0.0127,0.031633333,0.001,0.0031,0.001233333,1.097083333,0.000666667,0.00415,30.08,0.75,10.0,25.01,1028.19,4.81,0.0,181.0,0.0,23.07,0.0,2016-12
2016-12-04 00:14:00,0.918966667,1.67e-05,0.04265,0.00495,0.124016667,0.01235,0.074883333,0.001016667,0.003133333,0.001716667,0.5664,0.0012166999999999,0.00425,38.19,0.94,1.5,33.54,1006.91,6.09,1.0,210.0,0.0344,36.59,0.67,2016-12
2016-12-01 12:11:00,0.314516667,1.67e-05,0.043533333,0.0051,0.007883333,0.013016667,0.0301,0.000933333,0.0031,0.009183333,0.08505,0.000716667,0.003016667,19.2,0.32,9.93,3.11,1009.79,20.23,0.31,310.0,0.0,-5.89,0.0,2016-12
2016-12-04 15:20:00,0.117466667,0.000283333,0.040366667,0.005516667,0.008,0.013066667,0.0289,0.000866667,0.003166667,0.001416667,0.086533333,0.000683333,0.388783333,30.02,0.51,10.0,19.45,1026.61,13.96,0.03,317.0,0.0,14.32,0.0,2016-12
2016-12-12 12:33:00,0.608733333,0.0,0.040933333,0.12225,0.130833333,0.012566667,0.029716667,0.001,0.00305,0.001233333,0.082266667,0.000533333,0.004133333,48.8,0.82,9.36,44.36,1009.44,10.56,1.0,200.0,0.0026,43.65,0.08,2016-12
2016-12-02 23:16:00,1.528283333,0.0,0.0425,0.005216667,0.0081,0.01295,0.031933333,0.001016667,0.003683333,0.3164,0.083766666,0.069016667,0.003633333,18.35,0.82,3.49,18.35,1027.13,2.31,0.78,125.0,0.0044,13.81,0.18,2016-12
2016-12-01 21:52:00,1.226766667,6.67e-05,0.116683333,0.00525,0.008283333,0.0133,0.031383333,0.001,0.002916667,0.11185,0.638733334,0.0007167,0.0043,11.34,0.4,9.7,-5.66,1018.43,16.64,0.05,303.0,0.0012,-8.0,0.02,2016-12
2016-12-13 08:17:00,0.625983333,0.000283333,0.041916667,0.005166667,0.123866667,0.01325,0.032033333,0.00105,0.003183333,0.00125,0.277016667,0.000716667,0.004266667,34.72,0.66,10.0,27.55,1012.14,9.11,0.5,304.0,0.0,24.6,0.0,2016-12
2016-12-08 19:30:00,2.131966667,0.0,0.0412,0.115033333,0.007766667,0.01295,0.030033333,1.606066667,0.0032,0.0934,0.0891,0.000683333,0.109466667,30.67,0.7,9.4,25.0,1025.12,5.56,0.07,290.0,0.0,22.11,0.0,2016-12
2016-12-02 06:32:00,0.601283333,0.0,0.0433,0.005083333,0.007816667,0.013133333,0.031983333,0.001016667,0.00305,0.001566667,0.259983333,0.000733333,0.00435,6.06,0.46,10.0,-5.74,1028.36,6.98,0.08,294.0,0.0,-10.36,0.0,2016-12
2016-12-15 06:45:00,0.878833333,0.008083333,0.042,0.005366667,0.008533333,0.01285,0.03175,0.001,0.0032,0.001316667,0.641233334,0.00085,0.004266667,32.62,0.8,9.75,23.44,995.61,12.27,0.0,269.0,0.0,27.04,0.0,2016-12
2016-12-07 16:17:00,0.392333333,1.67e-05,0.0404,0.00545,0.007916667,0.013066667,0.029566667,0.001,0.0032,0.001266667,0.2236833329999999,0.0007833,0.011316667,25.34,0.84,9.47,25.34,1020.4,1.55,0.21,78.0,0.0,21.11,0.0,2016-12
2016-12-07 16:59:00,0.907233333,0.00025,0.040733333,0.13565,0.007766667,0.012566667,0.0297,0.001016667,0.0032,0.001283333,0.565183334,0.000716666,0.0029,25.34,0.84,9.47,25.34,1020.4,1.55,0.21,78.0,0.0,21.11,0.0,2016-12
2016-12-04 05:31:00,0.3775,0.000233333,0.042433333,0.00535,0.008033333,0.013183333,0.032,0.000983333,0.0032,0.00165,0.158016666,0.000783333,0.004283333,45.27,0.97,4.2,40.24,1006.18,9.83,1.0,183.0,0.0104,44.34,0.51,2016-12
2016-12-08 17:47:00,2.087566667,1.35945,0.041683333,0.004433333,0.123616667,0.011566667,0.029416667,0.001016667,0.003166667,0.316916667,0.091433333,0.002066667,0.084666667,34.59,0.64,10.0,27.58,1023.87,8.74,0.07,310.0,0.0,23.78,0.0,2016-12
2016-12-14 04:05:00,0.998816667,0.000116667,0.042383333,0.004816667,0.023916667,0.012733333,0.031566667,0.001,0.0032,0.33215,0.373366666,0.0009667,0.004233333,30.07,0.67,10.0,30.07,1020.89,2.76,0.0,249.0,0.0,20.61,0.0,2016-12
2016-12-04 23:24:00,1.604716667,6.67e-05,0.1436,0.112683333,0.008116667,0.01345,0.031216667,0.000883333,0.00315,0.330333333,0.6354,0.000550033,0.004183333,18.2,0.47,10.0,8.38,1036.67,7.58,0.0,317.0,0.0,1.51,0.0,2016-12
2016-12-02 03:19:00,0.715433333,0.0,0.4262,0.00485,0.0078,0.013183333,0.031966667,0.001033333,0.003166667,0.001683333,0.083383333,0.000966667,0.0043,3.02,0.5,10.0,-10.17,1025.42,7.72,0.03,292.0,0.0,-11.56,0.0,2016-12
2016-12-11 13:26:00,0.982216667,8.33e-05,0.03965,0.00535,0.01795,0.013316667,0.029133333,0.001,0.0031,0.0013,0.7159500000000001,0.0009167,0.064066667,18.27,0.66,10.0,11.55,1042.01,4.5,0.0,21.0,0.0,8.93,0.0,2016-12
2016-12-11 14:42:00,1.240633333,6.67e-05,0.039983333,0.1227,0.017283333,0.01275,0.029183333,0.000983333,0.003116667,0.0013,1.099083334,0.0004167,0.298766667,17.37,0.67,10.0,9.32,1041.82,5.51,0.0,17.0,0.0,8.37,0.0,2016-12
2016-12-07 03:48:00,1.1385,0.0,0.043416667,0.00505,0.008033333,0.013083333,0.032483333,0.60765,0.003433333,0.001116667,0.0844,0.000733367,0.003866667,35.16,0.52,10.0,30.23,1020.11,5.69,0.0,261.0,0.0,19.49,0.0,2016-12
2016-12-04 01:31:00,0.4359,0.000233333,0.042483333,0.00505,0.009333333,0.01315,0.073666667,0.001016667,0.003216667,0.0017,0.18095,0.000800033,0.004283333,39.39,0.94,2.49,36.42,1006.25,4.2,1.0,190.0,0.046,37.81,0.7,2016-12
2016-12-09 06:13:00,1.118533333,5e-05,0.042816667,0.00535,0.008316667,0.013366667,0.031216667,0.0008,0.002983333,0.001133333,0.68765,0.000833367,0.004233333,35.96,0.58,10.0,31.48,1028.07,5.3,0.07,233.0,0.0,22.55,0.0,2016-12
2016-12-04 18:45:00,0.2106,0.0,0.04055,0.005016667,0.124183333,0.094716667,0.029283333,0.000866667,0.00325,0.001483333,0.087783334,0.000866667,0.314483333,24.93,0.41,10.0,13.17,1030.95,13.54,0.0,315.0,0.0,4.77,0.0,2016-12
2016-12-01 03:27:00,1.039566667,0.0,0.479983333,0.13815,0.007683333,0.013133333,0.032083333,0.001,0.003366667,0.008683333,0.083133333,0.000566667,0.004,26.08,0.47,10.0,15.65,1005.94,11.36,0.11,240.0,0.0,8.42,0.0,2016-12
2016-12-07 18:37:00,0.266933333,0.0,0.040483333,0.00515,0.007883333,0.013266667,0.028966667,0.000833333,0.0032,0.0012,0.08645,0.000750033,0.01125,26.64,0.83,8.63,26.64,1019.42,2.12,0.24,134.0,0.0,22.07,0.0,2016-12
2016-12-02 22:31:00,1.184283333,0.000233333,0.100766667,0.0048,0.007583333,0.012283333,0.0314,0.000983333,0.002916667,0.001716667,0.5571166670000001,0.0654,0.004333333,17.75,0.79,3.75,17.75,1028.18,2.25,0.78,161.0,0.0033,12.31,0.11,2016-12
2016-12-05 15:28:00,0.7315,1.67e-05,0.041116667,0.005216667,0.008016667,0.013066667,0.029033333,0.000983333,0.003183333,0.329716667,0.0854,0.000716633,0.00405,9.49,0.72,10.0,2.63,1039.86,3.66,0.0,16.0,0.0,2.22,0.0,2016-12
2016-12-14 11:54:00,1.35795,1.67e-05,0.041483333,0.00515,0.00845,0.012933333,0.031066667,0.00095,0.003133333,0.001183333,1.037216667,0.0007,0.004216667,26.39,0.79,10.0,20.43,1016.56,5.05,0.0,123.0,0.0,20.76,0.0,2016-12
2016-12-09 20:48:00,2.036416667,1.350283333,0.536866667,0.003766667,0.00715,0.011633333,0.029083333,0.000983333,0.0031,0.001316667,0.09185,0.002333334,0.01835,35.34,0.87,3.64,28.45,1021.29,8.85,1.0,186.0,0.0164,31.9,0.57,2016-12
2016-12-02 16:20:00,0.401416667,0.000266667,0.132983333,0.0047,0.007583333,0.0124,0.029116667,0.000916667,0.00315,0.0015,0.5681499999999999,0.001183333,0.401166667,13.13,0.62,9.92,4.28,1029.91,5.53,0.08,192.0,0.0,2.71,0.0,2016-12
2016-12-10 16:23:00,0.4834,0.00025,0.040833333,0.135866667,0.013933333,0.012133333,0.028816667,0.000966667,0.003083333,0.0013,0.56075,0.000633333,0.417916667,35.55,0.75,9.79,29.36,1024.9,7.67,0.14,294.0,0.0,28.31,0.0,2016-12
2016-12-01 02:26:00,1.158583333,1.67e-05,0.518283333,0.136033333,0.007866667,0.013183333,0.0316,0.0008,0.003233333,0.008716667,0.084583333,0.000633367,0.004016667,26.51,0.5,10.0,16.46,1006.63,10.83,0.15,225.0,0.0,10.33,0.0,2016-12
2016-12-06 14:05:00,0.188016667,0.0,0.103866667,0.005083333,0.008283333,0.0133,0.029266667,0.00095,0.0032,0.00135,0.0887,0.000749967,0.175116667,24.74,0.55,10.0,16.58,1021.22,7.22,0.0,190.0,0.0,10.84,0.0,2016-12
2016-12-07 11:44:00,0.446666667,0.0,0.04325,0.126283333,0.00805,0.013116667,0.030916667,0.000933333,0.003116667,0.001333333,0.0900499999999999,0.000483333,0.00415,26.84,0.76,9.9,22.4,1022.09,3.77,0.0,237.0,0.0,20.38,0.0,2016-12
2016-12-14 02:00:00,0.95605,0.00025,0.042383333,0.004633333,0.124616667,0.012366667,0.03175,0.001,0.003016667,0.00125,0.57125,0.001250034,0.0043,32.76,0.58,10.0,27.14,1020.76,6.01,0.5,294.0,0.0,19.75,0.0,2016-12
